name,author,date,stars,title,helpful_yes,helpful_no,text;;;
Brownie Batter Core,Jadaboo,2019-07-17,4,Yummmmmm,0,0,I bought 2 pints at once. First pint was perfect. The second had maybe 4 pieces of brownie in it. (Which is the best part for me) I was highly disappointed!;;;
Brownie Batter Core,Milo,2018-08-13,5,Best flavor for a chocolate lover,0,0,I love chocolate. Especially dark chocolate. If you love chocolate as well - get this ice cream. The vanilla mixed in is the perfect amount.;;;
"Brownie Batter Core,Rachlen34,2018-02-11,3,""Great flavor, but poor core!"",0,0,""LOVE THIS FLAVOR!!! But the core doesn’t reach past the top third, you miss brownie batter towards the end of the pint. Bit of a bummer :(""";;;
Brownie Batter Core,Terri2,2018-03-28,3,Core doesn't go to bottom,0,0,Started wonderfully at the top--lots of core but 1/3 down the core was barely visible--DISAPPOINTED--started so good WHAT HAPPENED???;;;
"Brownie Batter Core,Devv,2018-05-13,5,The best,0,0,""I love this flavor, it’s my absolute favorite. It’s literally a mix of brownie batter and ice cream together. What could be better""";;;
Brownie Batter Core,Kaybaby,2017-09-10,3,The core..,0,0,I'm extremely disappointed as I love the flavor but I only got a few bites of the core and it was gone before I was even halfway!!;;;
"Brownie Batter Core,Teeny,2017-12-03,3,No core,0,0,""As a whole it was really good but the core disappeared after literally 3 bites, it didn't go even close to 1/4 of the way down.""";;;
Brownie Batter Core,TDOT,2017-08-23,4,MY FAV FLAVOR... BUT I NEED MORE BATTER,0,0,for the most part this does not disappoint unfortunately today i got 4 spoons in and the core was gone!!!!! I need more CORE!!!;;;
Brownie Batter Core,Vivi,2017-10-24,5,Where’s the core,0,0,I get this ice cream SEVERAL times a week it’s great but the last two times I got it the core ended after the first bite!;;;
"Brownie Batter Core,Bria9142,2017-08-23,4,Just needed a bit more...,0,0,""I loved this ice cream and I would have it again, but there wasn't really much core in it... was kinda disappointing""";;;
Brownie Batter Core,Humph,2017-08-02,3,Meh,0,0,The core was too much and the ice cream didn't have the chunky goodness I've come to expect from Ben and Jerry's;;;
Brownie Batter Core,Dvlbear,2019-02-17,5,The core,0,0,I got this 2 weeks ago and I loved the flavor. Love the core it's so tasty. I will buy it again repeatedly.;;;
Brownie Batter Core,tinaaa,2017-07-14,3,Good but missing most of its core,0,0,Probably one of my favorite flavors but not even halfway through the pint and the core was completely gone!;;;
Brownie Batter Core,erikav00,2019-11-19,5,The brownie batter in the middle,0,0,I BOUGHT THIS LAST WEEK AND IVE NEVER BEEN MORE IN LOVE W AN ICE CREAM. THAT BROWNIE BATTER IS BEAUTIFUL;;;
"Brownie Batter Core,brownieloverrrr,2019-03-03,5,WHAT A GENIUS MOVE,0,0,""Um... Ben, Jerry, MY DUDES. This is heaven in a pint. Never gonna give you up, never gonna let you go.""";;;
Brownie Batter Core,Megs77,2019-05-20,1,Core,0,0,The core didn't taste anything like brownie batter. It just tasted like fudge sauce. Disappointed!;;;
Brownie Batter Core,Rosey885,2019-03-07,5,Best of both worlds.,0,0,You get both vanilla and chocolate with brownie chuncks and a fudge batter in the middle. Love it!;;;
Brownie Batter Core,MsBluewings,2019-04-05,4,Brownie GALORE!!,0,0,I really like the combination and really wanted more brownie batter in the core. Keep it up. YUM!;;;
"Brownie Batter Core,ancilla89,2019-07-22,5,Delicious!,0,0,""I was just introduced to Cora ice cream, and as someone who loves brownie batter, I love this!!!""";;;
"Brownie Batter Core,BrownIEto89,2017-11-02,5,Hands down favorite flavor,0,0,""This is definitely my go to flavor, with the peanut butter core coming in very close second...""";;;
"Brownie Batter Core,kj027,2018-04-23,3,Core disappeared,0,0,""I love this flavor of ice cream but every time I’ve bought it, the core runs out halfway :(""";;;
"Brownie Batter Core,Shelekene,2019-02-05,5,Favorite Ice Cream,0,0,""This is my go to flavor. It is the perfect blend of vanilla, chocolate, and brownie bites.""";;;
Brownie Batter Core,ILoveBJs,2019-03-25,2,Chemical Taste,0,0,The brownie batter core had a chemical taste to it. It was VERY sweet and acrid.;;;
Brownie Batter Core,soccerdadcol,2019-12-09,5,My favorite but needs more core,0,0,Core should be filled all the way to the bottom but it's still amazing.;;;
"Brownie Batter Core,Nolan,2017-05-15,5,Review title,0,0,""This is my favorite flavor, it's a perfect mix of chocolate and vanilla""";;;
"Brownie Batter Core,Parkor123456789,2018-04-14,5,""Great taste,But nog enough core."",0,0,""There never enough,never goes to the bottom but Hase the best taste!""";;;
"Brownie Batter Core,uwu9,2018-04-22,5,Delicious,0,0,""I go through the pint so fast when I buy it, you should make quarts!""";;;
"Brownie Batter Core,beezerbunny,2017-07-23,5,One of my favorites!!!,0,0,""Love the fudge, nice and gooey. Perfect for a chocoholic like me.""";;;
Brownie Batter Core,LaRock0972,2018-01-11,5,Best ever,0,0,Always has been my favorite flavor to eat. Make sure you keep it.;;;
Brownie Batter Core,maggie,2017-05-05,5,Really good!,0,0,I love anything brownie and this is great. The core is delicious.;;;
Brownie Batter Core,Kit1487,2019-03-17,5,Great,0,0,I love that ice cream it was so good Loved it Will buy it again;;;
Brownie Batter Core,Ashley,2017-07-07,5,Amazing,0,0,This is by far the best ice cream I've ever had. So good.;;;
"Brownie Batter Core,Juliette0127,2019-04-28,5,Amazing,0,0,""It tastes so good! I love it, it’s one of my favorites""";;;
Brownie Batter Core,Ggc1234,2020-06-27,5,My all time favorite flavor of ice cream,0,0,The brownie batter core is the best. Unbeatable flavor;;;
Brownie Batter Core,No name,2018-06-30,5,My favorite,0,0,It's my favorite it's simple but very delicious!!!;;;
Cookies & Cream Cheesecake Core,FatCatLady13,2018-07-22,5,So good even my 4 cats want it,5,0,I'm 8 months pregnant and this was all I wanted so I walked all the way across town to buy it at the grocery store. It's super expensive there but I HAD to have it. I've never been so happy in my whole life. I want this ice cream everywhere in my life from now on.;;;
"Cookies & Cream Cheesecake Core,,2018-02-17,5,""So good, I'm going to start going to church again."",23,1,""If Jesus made ice cream, and not, like, carpenter-y things, he would make this. If God made this ice cream, I promise he wouldn't have bothered with the rest of creation. He'd just sit on his God couch and get wicked fat eating this all the time, except there wouldn't be time, because you know... no creation needed after the crowning achievement of the cheesecake core. Yup.""";;;
"Cookies & Cream Cheesecake Core,Icecreamluva83,2018-01-14,2,Misleading Description,6,2,""The description of the is ice cream says it includes chocolate cookies. Per the graphic on top of the pint lid, the cookies are supposed to be distributed throughout the whole pint. To my surprise, while I was eating this ice cream their were ZERO cookies on the cheesecake side and only a few on the chocolate side. As a seasoned Ben and Jerry’s eater, I was highly disappointed.""";;;
"Cookies & Cream Cheesecake Core,FuzzyGut,2018-07-02,2,Sorry,5,3,""Like most other reviewers, I am a huge Ben and Jerry’s fan and will be through good and not so good pints. I really didn’t like this one. The ice cream was grainy on both sides and the cheesecake ice cream was not so tasty and I ate around it. The chocolate side was good, albeit not smooth. The cheesecake core tasted great but it was very hard and there was very little of it. I ended up throwing half the pint away. Oh well, onto another new Ben and Jerry’s flavor to try.""";;;
Cookies & Cream Cheesecake Core,bigsteveokay,2017-08-11,5,This is the best flavor I've found so far,4,0,This is the best flavor of B&Js I've found so far. I can't do nuts or bananas and this one is excellent and won't kill me!;;;
Cookies & Cream Cheesecake Core,Starr588,2017-08-03,5,Favorite ice cream ever!!!!,3,0,Can't stop eating it once I've started!!! It's the best. Only wish there was a little more cheesecake filling it's so tasty!!!;;;
Cookies & Cream Cheesecake Core,The Jellyman,2017-11-22,5,Awesome core!,2,0,I got this at Walmart and it was epic! The chocolate ice cream is sweet and the cheesecake ice cream tastes similar to vanilla. The chocolate cookies add a really good crunch and texture to the creamy ice cream. The core was the bomb though. It tastes exactly like actual cheesecake and is rich and dense. I 100% APPROVE THIS FLAVOR TO ANYONE AND EVERYONE.;;;
Cookies & Cream Cheesecake Core,Spayne201,2017-08-15,2,I liked the chocolate and cookie part...,2,0,I was so excited to find this flavor! I was then disappointed by a very artificially tasting attempt at cheesecake for the ice cream and the core tasted more like thick baking glaze with too much confectioners sugar. Very disappointing. The chocolate ice cream and the cookie pieces were yummy though.;;;
Cookies & Cream Cheesecake Core,Dejota,2017-11-10,2,Good ice cream but not the flavor inside,11,14,I was excited to buy this when I saw it. I love cheesecake! I love cookies and cream! Great combo especially in a core Ben and jerry's. I was sorely disappointed. Don't get me wrong. The ice cream was good but... it was literally cookies and cream ice cream with a vanilla core. Vanilla. Core. That was it. No cream cheese. No cream cheese core. Nothing. Just vanilla ice cream. Very very disappointing.;;;
"Cookies & Cream Cheesecake Core,LeiraTheBestest,2017-10-12,4,BOMB DOT COM,2,0,""Aloha from Hawaii! Lol, I always get this flavor when I'm at the store and this would TOTALLY get 5 stars if there was just a liiiiittle bit more cheesecake in the middle! I love scooping some of the middle with some ice cream around it, just wish there was more core!""";;;
Cookies & Cream Cheesecake Core,mixxa,2017-11-11,5,I like this!!!!,0,2,I like this!!!! I like this!!!! I like this!!!!I like this!!!!;;;
"Cookies & Cream Cheesecake Core,KatB,2017-07-15,2,Doesn't taste like cheesecake.,2,0,""I bought this flavor a couple months ago, and never again. Cheesecake is one of my favorite flavors, but this just doesn't taste like cheesecake. It doesn't taste bad, but definitely a weaker flavor in the core line up.""";;;
"Cookies & Cream Cheesecake Core,Ale123,2017-08-11,4,More core please!,4,2,""I love this ice cream. However, it is sometimes a little disappointing to get close to the bottom and see there is no more core left. I buy it 2-3 time a week and sometimes the amount of cheesecake core is a little low. I love this flavor so much, please don't short the core!""";;;
Cookies & Cream Cheesecake Core,Cheesecakelover1,2017-05-09,5,This is the best icecream I've ever had,2,0,Do not ever discontinue this flavor. I plan on snacking on this when I'm pregnant in a few years. Good stuff.;;;
Cookies & Cream Cheesecake Core,Andria,2017-08-24,5,The best!!!,2,0,Love it; The best ice cream ever! Just delicious.;;
"Cookies & Cream Cheesecake Core,OompaLoompa49,2018-08-12,5,This is the straight dope!,1,0,""I was at my local grocery store, wasn't really planning on buying ice cream and there was a special. I love cheesecake and in my old age I am loving chocolate ice cream and cookies more and more. Well you get all of this in one pint. Real cheesecake. I meant to take one bite to just taste it and oops, just like that it was gone. I had to go buy more.""";;;
"Cookies & Cream Cheesecake Core,Angelfeather,2017-08-08,5,Best ice cream ever,1,0,""I'm not a fan of ice cream. This flavor is the best ice cream I've ever had. My favorite part is the cheesecake core. If anything, I wish it was distributed more evenly. Usually towards the bottom, there is little to no cheesecake left. You've converted me, this ice cream is great.""";;;
Cookies & Cream Cheesecake Core,Echat,2018-06-14,2,Not enough core,1,0,I got a pint of this tonight and was super disappointed with how little of the core was. It tasted amazing but it didn’t last throughout and was pretty disappointing.;;;
"Cookies & Cream Cheesecake Core,Jackieflorez13,2019-10-15,5,This is my favorite,1,0,""But needs more core! Why does it end not even half way unlike the other cores, the cheese cake core is the best part and best core, pleeeaseeee more core!""";;;
Cookies & Cream Cheesecake Core,Brandy31,2018-06-07,5,Greatness,1,0,I buy one twice a month so delicious the cheesecake core is the best !;;;
Cookies & Cream Cheesecake Core,Jody,2019-05-10,5,Soo good,1,0,My new favorite flavor. The flavor was amazing. Absolutely love it;;;
Cookies & Cream Cheesecake Core,alfinger1234,2018-11-14,5,SLAPS,1,0,the cheesecake? the cookies? is the best it really slaps;;;
"Cookies & Cream Cheesecake Core,Austin98,2017-11-11,1,Really?,2,9,""I'm the type of person to never write a review, especially when it's for some ice cream... As i put the first spoon in my mouth i waited for the great taste of Ben & Jerry's but instead got the weakest flavor i think i've ever tasted. If this was repackaged and sold as a single spoon of nesquik in a gallon of water flavour i might have actually thought twice about paying for this super overpriced rubbish. It's not like i went into it wanting it to be bad. I'm the least fussy eater i know, and i don't think i've ever disliked Ben & Jerry's, or ice cream in general. It's not that the flavour is bad it's just so weak. The bargain supermarket brand chocolate ice cream tasted more like chocolate than this. Also the core tastes about as much like cheese cake as Gatorade tastes like almond milk... Guess what it doesn't. This ice cream is great if you find mayonnaise spicy. 0/10.""";;;
"Cookies & Cream Cheesecake Core,queen23,2018-07-15,1,disappointed,1,1,""I bought this and my core didn’t even start at the top. Then when it did appear it was only about 1 inch down and then dissapeared. It wasn’t even in the middle!! Do not buy this, I bought this for the core and it wasn’t even there. It was a decent flavor though.""";;;
"Cookies & Cream Cheesecake Core,caylab,2018-02-18,5,New Favorite!!!,0,0,""Tried this a few days ago because the store I went to never had the flavors I would normally buy (Phish Food or Cherry Garcia). I was bummed until I tasted it!! Oooh my gosh, this is my new obsession!!! It’s so good. Like someone else said, I wish it had a little more filling in the center just because it’s so delicious!! This ice cream is so addictive!""";;;
Cookies & Cream Cheesecake Core,Chae96797,2018-10-10,5,Yummy,0,0,I don't really buy ice cream maybe a cake once s year for a friend or family but my aunt was food shopping there was a sale she grabbed me this flavor I love cheesecake OMG I tell myself little bit put it away for later lol before I knew it I was at the bottom I'm happy to report I buy ice cream now and have 3 of these in my freezer;;;
"Cookies & Cream Cheesecake Core,Cathy84,2020-05-24,5,Cookie and Cheesecake Core,0,0,""My son and I love this! We purchased it because I accidentally grabbed it along with the brownie core by mistake. The best mistake I ever made. A friend bought me the Ben and Jerry’s Ice-cream Dessert book, can’t wait to try. Loved reading the story of how the two of you persevered and didn’t give up.""";;;
"Cookies & Cream Cheesecake Core,Bridgespo99997,2017-11-05,4,Could be improved but overall amazing!!!!,0,0,""Really an amazing core! I love it! The mocha ice cream is delicious! I wish they had a tub of the mocha, the vanilla is just ok! The cookie chunks are a bit different then the usual chucks they've done in other batches, but overall. This flavor is amazing.""";;;
"Cookies & Cream Cheesecake Core,PhoenixRises,2019-09-03,4,Good,0,0,""It was good, but it wasn't a favorite. It didn't wow me like the others. It's the only Ben & Jerry's flavor (out of all the flavors I tried) that I only had once. I didn't buy it again, only because the others were so good. I still liked it though.""";;;
"Cookies & Cream Cheesecake Core,Iknowgoodicecream7,2017-05-06,5,Great combination of flavors,0,0,""I tried this one on a whim today. My all time favorite is the Salted Caramel Core. But I must say, this one is pretty great too. The chunks of cookie throughout and the cheesecake core from top to bottom makes this a delight through and through.""";;;
Cookies & Cream Cheesecake Core,Cmill,2020-01-03,5,Amazing!,0,0,So happy I picked out this flavor at the store! It is great. I love that it has half chocolate ice cream and half vanilla. The cheesecake core gives it even better flavor. I will definitely buy this flavor again.;;;
"Cookies & Cream Cheesecake Core,Colorfulcammie,2018-07-09,5,Awesome ice cream,0,0,""I love every flavor I have ever had and I have had A LOT of flavors. My absolute favorite is the """"Cookies & Cream Cheesevake core"""" now I can not find it anywhere!! But all Ben & Jerrys are awesime!!!""";;;
"Cookies & Cream Cheesecake Core,JerryLL,2020-06-04,5,The BEST Ben and Jerry's Flavor.,0,1,""If you ever discontinue the Cookies and Cream Cheesecake Core, I will light myself on fire and throw myself off of the Golden Gate Bridge. Do you want to be responsible for that? No? Excellent.""";;;
Cookies & Cream Cheesecake Core,Bigaim75,2019-01-27,5,My current fave,0,0,Thr cheesecake core is heavenly. My only complaint is my local grocery store has stopped carrying it or sold out. It's been several weeks. Fingers crossed they will get it back in stock soon.;;;
"Cookies & Cream Cheesecake Core,Ajsza95,2017-07-18,5,The best !,0,1,""This flavor is amazing! I love it, when I have started eat that ice cream i couldn't stop. I was eating eating and eating. This taste made me happy. You have to try it!""";;;
"Cookies & Cream Cheesecake Core,Lua89,2018-06-08,5,Simply the best!,0,0,""I have tried a lot of flavors but this one beat them all, so delicious! The cheesecake core is out of this world. This is the only flavor I buy now. Perfection!""";;;
Cookies & Cream Cheesecake Core,mayo23,2018-12-20,5,Great gift,0,0,I bought this as a gift for my teacher as I had been trying to get him to eat some for four months. He took one bite and he was an instant Ben and Jerry's fan;;;
Cookies & Cream Cheesecake Core,marcel,2018-04-18,2,used to be my favorite,0,0,Usually my go-to ice cream but something about the last one i bought was too icy and lost major flavor. Very little cookie pieces and small amount of core.;;;
"Cookies & Cream Cheesecake Core,Jhoop,2017-08-24,5,Best flavor ever!,0,0,""This is literally the best Ben and jerry's flavor ever. I don't know who came up with a cheesecake core, but they derserve a nobel peace prize.""";;;
Cookies & Cream Cheesecake Core,Jenga,2020-06-27,5,Savory!!,0,0,Super amazing flavor - one of my favorites! The ‘cookies’ are not too chunky or hard and the cheesecake creates a mouthwatering experience.;;;
Cookies & Cream Cheesecake Core,Nancy,2017-06-26,5,Ice cream heaven,0,0,Tried this ben and jerry's for the first time and have not touched any other ice cream flavor since. Hands down the best;;;
Cookies & Cream Cheesecake Core,Melyy28,2019-12-20,5,Amazing !,0,0,It’s the perfect combination. Wish they added a little more cheesecake core though. Always seems to end too soon! Haha;;;
"Cookies & Cream Cheesecake Core,SLSC,2018-03-21,5,SO darn good,0,0,""My husband and I were fighting over this ice cream even though it was MINE! Very good, and a unquestionable favorite!""";;;
Cookies & Cream Cheesecake Core,JKemp,2018-06-04,5,My favorite ice cream!,0,0,I recently started to eat it for a while but haven't seen it in Walmart for a long time. I enjoy eating this flavor.;;;
Cookies & Cream Cheesecake Core,Devin,2018-06-05,5,Best tasting!,0,0,Vanilla always compliments chocolate and with the cookies and cheesecakes just makes it outta this world!;;;
"Cookies & Cream Cheesecake Core,unclelynda,2018-11-18,5,Handsdown my favorite Ben & Jerry's Ice Cream,0,0,""I've tried almost all of them and this is the one I crave I crave the most. OMG, sooooo gooood!""";;;
Cookies & Cream Cheesecake Core,Lulu87,2018-01-21,5,Best flavour ever,0,0,Please bring this to England. I had it in Arkansas and I dream about it.;;;
Cookies & Cream Cheesecake Core,kyle00023,2017-07-01,5,The best of all,0,0,Best flavor yet..... for real each bite is a dream;;;
"Karamel Sutra,EmmaWhoLostToday,2018-10-15,3,Favorite but missing the most important part..,8,1,""So, this is by far the best ice cream we've ever had. Like, literally the best one. I like the vanilla, husband likes the chocolate and we fight over the core. It gets intense.""";;;
Karamel Sutra,Cookie123,2018-04-12,3,Not a core just a small plug,4,0,I've read all the reviews and they are correct the core does not go all the way through this product it is more like a caramel plug. Was disappointed;;;
Karamel Sutra,Cows,2017-10-20,5,My Reason for Living,17,0,I love this so much that I’ve honestly considered moving to VT to work in the factory so I can be so close to the creation of pure goodness. The only possible way to improve this would be to invent a time machine that comes with it so you can always go back and taste it for the first time and see the moment your life changes.;;;
"Karamel Sutra,Brandi,2018-10-16,3,""So delicious, but..."",12,0,""I bought this from Publix a few days ago and I loved it, until I noticed the core stopped half way through. It was very disappointing, the caramel core was my favorite part :(""";;;
"Karamel Sutra,Susan8081,2019-01-04,3,Love the taste,8,0,""I tried this and i love the combination, im just disappointed in the caramel """" core"""" . I wish it went all the way to the bottom and not just half way through.""";;;
"Karamel Sutra,Cait5,2018-11-11,3,""Good flavor, but not enough caramel"",1,0,""The caramel flavored ice cream is ok--it would be better as vanilla. But the combination of the chocolate flavor, the chocolate chunks, and the soft caramel core is delightful!! The only problem is that the caramel core *always* stops halfway through the pint, rendering the other half of the pint completely and totally worthless. The last pint I got, my boyfriend grabbed one small bowl of it, and there was no caramel left at all after that--there should be way more caramel since this flavor can really only be enjoyed by one person, one time before the rest of the pint is ready to be tossed. Again, good flavor, but poor execution. I would highly recommend it if there were more than a dollop of caramel.""";;;
Karamel Sutra,lottybee91,2017-06-13,3,Disappointing,5,0,I used to love this but the last few times ive bought a tub the core stops halfway down! :-( so disappointing as the core is the best bit. The bottom half of the tub is boring! Wont be buying it anymore.;;;
Karamel Sutra,Kjeffersk,2020-07-01,3,My favorite flavor but,0,0,This is my favorite flavor. I love the Caramel ice cream with the caramel core and the chocolate ice cream with the chocolate chunks. But the last two times I have bought this the chocolate chunks have been in the caramel ice and not the chocolate ice cream. So you can’t the caramel ice cream flavor and I’ve have very disappointed. I hope this isn’t the new normal and it’s just a quality control issue.;;;
"Karamel Sutra,Carolina,2017-12-14,2,Disappointed,1,0,""Bought this for the first time expecting the core to go all the way down. It didn’t, it stopped about 1/4 of the way in. So I did research and i found it was meant to go all the down so again I bought it along with a friend who also bought the same and to our disappointment the core AGAIN stopped 1/4 of the way in. I only purchased it for the caramel centre therefore will not be buying again as I do not want just chocololate ice cream. As the was 2/3 chocolate ice cream 1/3 caramel ice cream.""";;;
"Karamel Sutra,veggierap86,2017-05-18,5,""all time fave, however..."",2,0,""PLEASE MAKE A DAIRY FREE VERSION! I've loved this since high school when it first came out however I am lactose intolerant and it has gotten worse with age lol I love all of Ben&Jerry's dairy free products though, keep it up! :)""";;;
"Karamel Sutra,Melask,2018-05-16,3,The core issue,1,0,""Obviosly when you read all reviews it becomes clear that it is not your intentions to have the core go all the way to the bottom. Considering how much they cost, that is really not okay. Other than that (which is quite major though), the icecream is good but the chocolate ice cream lacks a lot of taste and is quite hard and not at all as creamy as the caramel one. It could be amazing, but you have a lot to fix.""";;;
"Karamel Sutra,Jenna321,2020-07-03,5,""No caramel in """"karamel sutra""""??"",0,0,""I've frequently purchased the karamel sutra core iced cream from ben and jerry's, so when i bought one to find there was absolutely no caramel, as in not even a single drop of caramel in the pint, i was highly disappointed. I've seen alot of other comments from people having similar experiences with karamel sutra ranging from only 1/2 the amount of caramel the pint should have all the way to what i experienced which was absolutely no caramel. Ben and Jerry's definitely makes some good iced cream, but they need some serious quality control.""";;;
"Karamel Sutra,MandyHope,2018-04-16,2,""No caramel, great ice cream"",1,0,""Yesterday we just bought a pint of this from an Earth Fare grocery. It is well within date, and the chocolate and vanilla ice creams inside were nice. BUT the supposed """"core"""" of caramel was no more than a tablespoon-sized dollop at the top. No more caramel in the whole pint if """"karamel"""" sutra ice cream.""";;;
"Karamel Sutra,itsaoliveira,2018-01-21,4,It would be the best if...,1,0,""... it was all caramel ice cream with the caramel core. The chocolate half is delicious but it overpowers the caramel ice cream. Also, I wish I knew what brand or how B&J makes their caramel. I could eat that alone! I always purchase this flavor. Wouldn’t trade it for anything.""";;;
"Karamel Sutra,EastCoastGen88,2018-09-15,5,My FAVORITE Core Flavor!!!,0,0,""I have been eating this since it came out and love it! Recently moved to NW Minnesota from the east coast and no one sells it here! I was literally crushed because I thought it was discontinued like my other old favorite That's My Jam, was. I finally found one random pint of it today and I am so excited to try it.""";;;
"Karamel Sutra,Denise21,2017-07-16,4,Great Flavor!,1,0,""This is absolutely my favorite flavor as of now. The only problem is the caramel core doesn't go all the way to the bottom. How disappointing! The one I just finished the caramel core barely went halfway down. Other than that, it is absolutely delicious.""";;;
Karamel Sutra,Lf123456,2017-06-11,3,Caramel Core In bits,1,0,Just indulged a small tub of this but the caramel ran and bits and stopped im the middle. Wasn't all the way through in the centre. Really wish I had the perfect balance each time instead of only chocolate and caramel icecream and no centre;;;
Karamel Sutra,rose,2017-06-05,3,disappointed about the core,1,0,The core does not go all the way through and is truly disappointing because that's why I buy this! It stops about a third of the way through. Second time in a row recently this has happened.;;;
"Karamel Sutra,ajoshua,2018-05-16,3,So yum but..,1,0,""First, I love Ben and Jerrys. And I love all these flavors, the core is great. But it ended like a quarter of the way into the pint, which was disappointing cause it was the best part.""";;;
"Karamel Sutra,Ruthgrace,2017-08-08,2,Disappointing,1,0,""Brought this last night, flavour is amazing, just a shame that the core only goes down half way. Considering they cost $13 each here in Australia, not happy.""";;;
Karamel Sutra,LucyS,2017-10-06,3,Love half of it,1,0,The caramel ice cream half is amazing but the chocolate doesn't have enough flavour and the caramel core stops halfway. Salted caramel core is way better.;;;
Karamel Sutra,Rebecca,2017-05-26,5,Get in my belly,1,0,This flavor is absolutely amazing and they really load up on the caramel. It is a perfect treat. I would give it more stars if I could.;;;
"Karamel Sutra,Anm8410,2018-05-03,3,Tasty for the first half,1,0,""This ice cream is great for the first half, but there’s no caramel core in the bottom half. Major disappointment.""";;;
"Karamel Sutra,rmulli502,2017-06-14,3,It's my favorite but...,1,0,""The last 3-4 times I've purchased, the core stops mid, or 2/3 of the way through.""";;;
Karamel Sutra,fsumom,2017-06-29,3,So delicious but,1,0,the core does not go all the way to the bottom. It stops maybe half way through.;;;
"Karamel Sutra,Jadees22,2020-03-16,5,Opened the door for me to try something new!!!,0,0,""I just bought this today, from Publix and felt compelled to leave a review. This ice cream is perfect for those that only stick to one kind of thing, but want to venture out and try something new. Karamel Sutra, is that new exciting flavor that has familiar vibes. Which is why I decided to try it. I haaaaaate trying new ice creams. But as good as this one is, I feel like I’m missing out of a world of flavors! I excited to buy again and then try some other flavors.""";;;
"Karamel Sutra,Schribt,2018-04-25,3,""Would be my favorite, but..."",1,0,""Everytime I get this one, it doesn't have the carmel center :(""";;;
"Karamel Sutra,S McG,2018-06-15,5,An unforgettable experience!,0,0,""I have been faithfully addicted to Karamel Sutra since it was originally introduced. At times it is difficult to find. I have tried other flavors and brands and nothing comes close to this decadent delight. Karamel Sutra Core isn’t just an incredible taste";" you dream of it, and fantasize there is more as you reach the bottom. When I finish one, I can’t wait to go buy another. Karamel Sutra rocks you to the core as an unforgettable experience.""";;
"Karamel Sutra,ellen,2018-04-13,1,my Karamel Sutra ice-cream came without caramel,2,2,""I bought two Ben & Jerrys Karamel Sutra and both were missing the Soft caramel core. Such a disappointment im so sad, I eat the Karamel sutra all the time and im very upset. =/""";;;
"Karamel Sutra,KS4Life,2017-09-10,4,Say It Ain't So,0,0,""I'm in Nashville, TN and I'm being told by the local stores that Karmal Sutra is no longer being produced. I am devastated by this news as Karmal Sutra is the most amazing ice cream that I have ever tasted and it is the only one that I eat. Say it ain't so! Please tell me there'd an error somewhere and let me know how I can still partake in the wonderful experience of your Karmal Sutra ice cream. Anxiously awaiting to hear from someone.""";;;
"Karamel Sutra,Milofield,2018-04-24,5,My favorite,0,0,""Frankly I don't care if the caramel doesn't go all the way to the bottom - it's very good & there's plenty. And the best part is the chocolate side anyway, love the chocolate bits in it too, but the vanilla is great as well.""";;;
"Karamel Sutra,Ben Cross,2018-06-16,5,Pint Sized Perfection!,0,0,""Karamel Sutra is an incredible blend of creamy, rich flavored ice cream with fudge chunks and mouth watering caramel core. It possesses the power to crush a person’s attempt to diet while making them perfectly happy to do so! While it is fair to say on occasion the caramel core does not reach the bottom of the pint, it won’t stop you from savoring every last bite! Go out and get this ice cream today before I eat it all.""";;;
"Karamel Sutra,Dakota,2018-11-30,5,The Only Ice Cream I'll Ever Eat Again,0,0,""Karamel Sutra is by far my most favorite ice cream I have ever had. I would be fine never having any other kind of ice cream. I have honestly had a disgusting amount of this flavor since my discovery. I know sometimes the core doesn't go all the way down, but I just eat a little off the top, then scoop out the rest in one giant scoop and flip it upside down. Then the core can be saved for last!!""";;;
Karamel Sutra,Siren,2019-01-25,4,Good idea...,0,0,I love this flavor! Who doesn't want a thick gooey glob of caramel in the middle of their ice cream?! Only problem is about have way through the container the core is no longer there. The first time I thought maybe I just got a bad batch. It happens. Although I'm currently eating my third on (over a few months period of time I promise) and here I'am in the middle of the pint with no more core;;;
"Karamel Sutra,FuzzyGut,2019-02-09,5,How I love thee,0,0,""This stuff... this stuff here. The caramel ice cream does taste like caramel. Rich and creamy like all Ben and Jerry’s. The chocolate side with fudge flakes is my favorite half. But the best part is that thick, sweet caramel core! It’s perfect caramel, flowing like honey through the ice cream, daring me to eat the core out of it and leave the ice cream for seconds. This is GREAT ice cream!!""";;;
"Karamel Sutra,Bream,2017-12-01,5,WHERE DID IT GO?,0,0,""This is the only flavor I've ever been able to find that's gluten free so it's been my go-to for several years... then out of nowhere it has disappeared from the 3 places I have been buying it from. A couple of months ago our Kroger stopped carrying it and then our small local grocery store ran out a few weeks later and last week I went to Whole Foods and thought I had found it but I got home, opened it up and took a bite without paying much attention and it had DISGUSTING Coconut in it. Trust me when I say that gluten free people have their absolute FILL of two flavors in every other thing they eat - almond and coconut - and I absolutely do NOT want it in my ice cream too.""";;;
"Karamel Sutra,Jennnnnn1112,2020-07-22,4,THE BEST!!,0,0,""This is the best ice cream I’ve ever had. Have to make sure I always have one(or more) in the freezer. The core definitely never reaches the bottom, but I just make sure to push the caramel sound so I can save some for the bottom. Also, sometimes the chips are in the caramel and sometimes they’re in the chocolate?? Confusion! But I will always buy this flavor.""";;;
